submission_folder,agent_name,llm_name,instance_id,joined,enriched_encoding,is_failed
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14376,1,P P Vp Lb Ls Lb P Ps Ve G Lb P P Ls Vp Vp Ve Ls Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14404,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ls P P Vp P P P Vp Lb Lb Lb P P Ps Ps Ps Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14434,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Ls Ls Lt P Ls Lb Ls Lt Vp Vp G Pi P G Ve Lb P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14493,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P Vp G Lb P Lb P Vp Pi Vp P Vp Pi Vp Lb Lb P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14500,1,P P Vp Lb Ls Lb P Ps Ve G Vp Vp Ls Vp Ls Lb Lb Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14534,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr Ls Lb Ls Ls Ls Lb Ls Lt P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14539,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Lb Ls Lt P Ve G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14559,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt P P P Vp P Ps Ps P Ps Vp Pi Vp P Lb Vp Pi Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14580,1,P P Vp Lb Ls Lb P Ps Ve G P P P Vp Vp E Lb Lb P P E Lb P P P E G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14608,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Ls Ls Lb Ls Lt Lt P Ls P Ls Lb Lt P Vp Lb Lt P Vp Lb Lt P Lt P Lb Lt Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14631,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lb Ls Lt P Ls Lt Lb Lt P Lb Ls Lt P Vp Lb Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14672,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P Vp G Vp Lb P Ps Vp Ls Ls Ls Ls Lb Lt P,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14725,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt P Vp Ls Ls Ls Lb Ls Ls Lb P Vp Lb Lb P P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14752,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P P P Vp P Vp G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14765,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt P G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14771,1,P P Vp Lb Ls Lb P Ps Ve G G Vp Lb P Lb P Ps Ps Vp Vp Ls Ls Lb Ls Lt Ls Lt P Vp Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14787,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Ls Ls Lb P Ve G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14792,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P Vp Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14855,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14915,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P P P Vp P Vp P Vp P Vp P Vp P Vp P E Vp P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-14999,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Ls Lb Ls Lt P Ls Lb Ls Lt P G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15022,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P P Lb G Vp Pi Vp Lb P P Lb P Vp Pi Vp Lb P Ps Vp Vp Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15037,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Lb Ls Vp P P Lb P P Vp Ls Lb Lb P P Lb P P Vp P P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15098,1,P P Vp Lb Ls Lb P Ps Ve G G Lb P Lb P Vp Vp G P P Vp P Vp Ls Lb P Vp Lb P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15103,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P P Vp Vp P P Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15104,1,P P Vp Lb Ls Lb P Ps Ve G P P Vp P Vp P Vp Ls Lb P Lb Vp G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15127,1,P P Vp Lb Ls Lb P Ps Ve G Lb P P Vp P Vp P Vp Ls Lb Lb P Vp Vp Vp Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15128,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vf G Vp P Lb P Ps Lb Lb P Vp Lb Pi Ve Vp Lb P Vf Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15161,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Vp Ve Vp Lt P Vp Lb Ls Lb Ls Lb Ls Ls Lb Ls Lb Ls Lb Ls Lb Ls Lb Ls Ls Lb Ls Ls Lb Ls Lb Ls Lb Ls Lb Ls Lb Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15252,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Ls Lb Lt Ls Lb Lb P Ls Lb Lb P Ps P P Vp Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15268,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt Ls Lt Ls Lb Ls Lb Lb Ls Lt Lt Ls Lt P Lb Ls Lt Ls Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15277,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Ls Ls Ls Lb Ls Lb Ls Lt P Vp Lb Ls Lb Ls Lb Ls Lt P Ps Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15278,1,P P Vp Lb Ls Lb P Ps Ve G G P P Lb P Vp Lb P Ps Vp Vp G E E G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15280,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P Vp P P P P P P P Lb P P Ps Ps Ps Ps Vp Vp Lb P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15315,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P Vp P Lb P P P P P P P P Ps Ps Ps Ps P P P P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15368,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Pi Vr P P Vp P P Ps P Lb P Vr P Vr P P Vr P Vr Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15375,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ve Lb P Lb P Vp P P Lb P Vp P P P Vp Vp P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15380,1,P P Vp Lb Ls Lb P Ps Ve G G P Lb P Lb P Ps Vp Vp Lb P Vp Vp P P Vp Lb Ls Ls Lb Ls Lt P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15382,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P P Lb P P Vp P P Vp P P Vp P P Vp P P Vp P P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15467,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt Lt P Pr P P Vp P P P Lb P P Vp Ve P P P Pr,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15499,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt Ls Lt Lt P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15503,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P P Lb P P P P P Vp P Vp P Vp P P Vp P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15525,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P P Vp P Vp P P Vp P Vp P Vp P P P Vp Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15554,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P Vp G Lb P Ps Vp Lb P Vp Vp Vp P P Lb P P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15561,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt Lt P P P Ls Lb Ls Lb Ls P P P P Vp P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15563,1,P P Vp Lb Ls Lb P Ps Ve G Vp Ls Vp Lb P P P Vp Lb Ls Lb Vr P Vp Vp Vr P P P Vr P Lb P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15569,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ls Lb Ls Lt Vp Ls Vp Lb Ls Lb Ls Ls Lb Lb Vp Lb Ls Lt,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15572,1,P P Vp Lb Ls Lb P Ps Ve G P P Ls Ls Lb Lt P P P P P P P Lb P Vp Lb P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15629,1,P P Vp Lb Ls Lb P Ps Ve G Vr Ls Vr Lb P Vr Lb P Vr P P E Vr Lb P E Vr,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15695,1,P P Vp Lb Ls Lb P Ps Ve G P P P P Vp Vp Vp Vp Ls Vp E Vp P P Ps Vp P Vp P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15732,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls G G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15741,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P Vr P Ps Ps Ps Ps P Ps Ps Ps P Ps Ps Ps Ps P P Ps Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15814,1,P P Vp Lb Ls Lb P Ps Ve G P P P Ps Vr P P P P P Lb P Vr P P Lb P P Vp Vp P P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15851,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ps P P Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15916,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P P Lb P Vp P Vp P Vp P P P Vp Ls Ls Ls Lb Ls Lt P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15930,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp G Lb P Lb P Ps Ps Vp P P Vp E Vp P P Vp Lb P P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15957,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Pi P P Vr P Ps P Vr E Ls Lb Ls Lt Lb Ls Lt Lb P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15973,1,P P Vp Lb Ls Lb P Ps Ve G P P P P P P P P Pi P Vp Vp Lb Pi Ve G Ls Lb P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-15987,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Ls Ls P P Ps P Vp Ls Lb Ls Lt P Vp G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16032,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lt P Ve Lt P Vp Vp P Vp Vp Lb Vp E Vp Ls E Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16082,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P P Vp P Vp P P P Ps Lb P Vp Lb P Vp P Pr P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16136,1,P P Vp Lb Ls Lb P Ps Ve G G Vp Lb P Lb P Vp G Pr P Vp Vp Vp G Vp Vp Vp Vp Lb Vp Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16139,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lt Lt P G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16145,1,P P Vp Lb Ls Lb P Ps Ve G Ls Vp Ls Lb Ls Ls Ls Ls Lb Ls P Ve Lb Vp Vp Ls Vp Ls Vp Ve Lb G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16255,1,P P Vp Lb Ls Lb P Ps Ve G Ve P P Lb Ls Lb P G Vp G G G Vp Vp Vp Lb P Ps Ps Ps Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16256,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P P P P P Ps Ps Ps Ps P Ps Ls Lt P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16263,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P Vp P Lb P Ps P Vp P Vp Vp Ve Lb Vp Lb P Vp P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16315,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Ls Lt P Ps Ps P Lb P Vr Ve P P Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16333,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lb Ls Lt P Ps G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16429,1,P P Vp Lb Ls Lb P Ps Ve G P P Vp P P P P P Vp P Vp Vp P P Vp Ls Lb P Ve P Lb P Vp,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16454,1,P P Vp Lb Ls Lb P Ps Ve G P P Vp Vp Ls Vp Vp Ls Ls Lb Ls Ls Lb P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16485,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Lb P Vr P P Lb P P Vr Pi Vr Pi P Vr P Vr G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16493,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Lb P Ps Ps Vp Ls Ls Lb Lt Lt P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16502,1,P P Vp Lb Ls Lb P Ps Ve G Vp E E G G Vp Vp Lb Ls G E E G G E G Ve E E G G G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16527,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16569,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb P Vr G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16595,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Ls Lt P Vr Ls Lb P Vr Lb P Vr Lb P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16631,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb Ls Lb Lt P P P P P P Ls P P Vp Vp Ve Ve Ve G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16642,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P P G G G P P Lb P Vp P P Vp Ls Ls Lb Ls Lt P Ps Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16661,1,P P Vp Lb Ls Lb P Ps Ve G P P P Vp Ls Ls Lb P Vp P Vp Ls Ls Lb Ls Lt P Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16662,1,P P Vp Lb Ls Lb P Ps Ve G Vp Ls Vp P Lb P Vp Lb Ls Lb Lb P Vp P Vp Pi P Vp Lb Ls Lb Ls Lt Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16667,1,P P Vp Lb Ls Lb P Ps Ve G P P Vp Ls Lb Ls Lt P P Ps Ps Ve P Lb P Vp G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16801,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Ls Lb Lt Lt Pi Pi P Vp P P Vp P Vp P Ps P P P Ps,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16819,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lb Ls Lt Ls Ls Lb Ls Ls Lt P Ps P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16877,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lt Ps Ps P P P Vp P P Vp P Vp P Vp Lb Lt Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16899,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lt P P P P Ls Lt P Ls Ls Lb Ls Lt P Lt,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16901,1,P P Vp Lb Ls Lb P Ps Ve G P P Vp Pi P G Lb P Ps Lb P Vp Vp Lb P Vp Pi Vp Pi Vp P Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16938,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp G Lb P Lb P Ps P Vp Vp P P Vp P P P P Vp,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-16950,1,P P Vp Lb Ls Lb P Ps Ve G Vp P P P P Lb Ls P Ps Vp Lb Ls Vp Pi Vp P Ps Ps,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-17029,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb Lt Lt Lb P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-17087,1,P P Vp Lb Ls Lb P Ps Ve G Vp Lb Vp P Vp Lb P Ps Lb P Vp Lb Lb Lb P Vp Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,django__django-9296,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ps Ps Ps Ps P P Vp Lb P Ve G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-20488,1,P P Vp Lb Ls Lb P Ps Ve G Ve Lb P Ps Ps Ps P Ps Ps Ps Ve P Ve Lb Ls Lt P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-20676,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P Vp Ls Lb Ls Lt Ls Lt Lt Lt P Lb P P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-20826,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Lb Lb Ls Lb Ls Lt Ls Lt P Ps Ps Ps Ps Vr Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-20859,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Lb P Ls P Ps P Lt P P Lt P P P Ps Vr Ls Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-21568,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Lb P Lb P Vr Ls P Vr Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-22719,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr Ls Lb Lt P Ps Ps Ps Vr G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-22865,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Ls Ls Ls Lb Ls Lt Ls Lt Ls Ls Lt Lt P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-22871,1,P P Vp Lb Ls Lb P Ps Ve G P P P Vr P Vr Ls Ls Ls Ls Lb Ls Lt Ls Lt Ls Lt P Vr Lb Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-23299,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr P Ls Ls Lb Ls Lt Ls Ls Ls Lb Ls Lt Pi Pi Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-23314,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Ls Lb Ls Lt Lb P Vr Ls Ls Lb Ls Lt Lb Ls Lt Lt Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-23412,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Lb Lb Ls Ls Lb Ls Lb Ls P G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-23476,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24026,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Lb Ls Lb Lb Lb P P Ps P Vp Lb P Vp G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24149,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Ls Lb Ls Lt P Ps Vr P Lb P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24177,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P Vp Ls Ls Lb Ls Lt Ls Lt P Ps Ps Ps P Vp Ls Lt P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24570,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Ls Ls Lb Ls Lt Ls Lt Lt Lb P Vr Lb Ls Lt Ls Lt,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24627,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Ls Lt Ls Lt P Vr P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24637,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P Lb Vp Lb Vp Ps Lb P P P P Vp Lb Lb Ls Ls Lb Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24870,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Lb Lb Ls Ls Ls Lb Ls Lt P Vr Lb Lb G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-24970,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P P Vp Ls Lb Ls Lt Ve G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25122,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Pi Vp P Vp P Vp Ls Ls Lb Lt P P Vp Pi P Ps P Lb P Vp,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25311,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P Vp Ls Lb Ls Lt Ls Lb Ls Lt Lb Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25332,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp P Vp Ls Ls Lb Ls Lt Ls Lt Lt Ls Lt Ls Lb Ls Lt P P P,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25479,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Lt Lt Lt Lb P Vr P P Vr Pi Vr,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25775,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P P Vr Ls Lb P P Ps Ps P Ps Ls Lt P P Ps Ps Ls Ls Lb Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-25960,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Lb Ls Ls Lb Lb Ls Ls Lt Lb P Ps Ps Vp Lb Lb P Vp Lb Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-26113,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P Vr Ls Lb Ls Lt P Ps Lt P Vr G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-26208,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Ls Ls Ls Ls Ls Lb Ls Lt Ls Lt Lb P Vr Lb Lt Ls Lt Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-26291,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Lt Ls Lb Ls Lt Lt Lt Ls Lb Ls Lt Lt Ls Lb Lt,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-26342,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lt Ls Ls Lt Lt P Ps P P P Ls Ls Lb P Ps Ps Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,matplotlib__matplotlib-26466,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P Vr G P Vr Ls Ls Ls Lb Ls Lt Ls Lb Lt Ls P Vr,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,mwaskom__seaborn-3069,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Lb Lt Lb Ls Lb P Ps Lb Ls Lt P Vr Ls Lb Ls,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,pallets__flask-5014,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lb Lb P Ps P P Ve G,0
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,psf__requests-1142,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Ls Lb Lt Ls Ls P Ve Ls Lt Lt P Vp P P Lb P Vp Ls Lb Lb,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,psf__requests-1724,1,P P Vp Lb Ls Lb P Ps Ve G Pr P P Vp E Ls Lb Lt Ls G,1
20240402_sweagent_claude3opus,SWE-agent,claude-3-opus,psf__requests-1766,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P P P Vp Lb P Ve Lb P Ve Lb P Ls Lb P Ve Lb P Ve Lb P Ve Lb P Ve Lb P P Ve Lb P Ve Lb P Ve Lb P P Ve Lb P Ve Ve G,1
